sampledate,sampletime,do_wtemp,pco2_ppm,ph
2019-9-3,10:42:00,21.30,207.70,8.69
2019-9-3,10:43:00,21.30,207.20,8.69
2019-9-3,10:44:00,21.30,207.70,8.69
2019-9-3,10:45:00,21.30,207.70,8.69
2019-9-3,10:46:00,21.30,207.70,8.69
2019-9-3,10:47:00,21.30,193.10,8.69
2019-9-3,10:48:00,21.30,211.10,8.69
2019-9-3,10:49:00,21.31,231.50,8.69
2019-9-3,10:50:00,21.31,212.30,8.69
2019-9-3,10:51:00,21.31,216.80,8.69
2019-9-3,10:52:00,21.31,210.00,8.69
2019-9-3,10:53:00,21.30,204.90,8.69
2019-9-3,10:54:00,21.30,204.40,8.69
2019-9-3,10:55:00,21.30,202.70,8.69
2019-9-3,10:56:00,21.30,205.50,8.69
2019-9-3,10:57:00,21.31,204.30,8.69
2019-9-3,10:58:00,21.31,205.50,8.69
2019-9-3,10:59:00,21.32,207.20,8.70
2019-9-3,11:00:00,21.32,208.90,8.70
2019-9-3,11:01:00,21.32,208.90,8.70
2019-9-3,11:02:00,21.32,206.60,8.70
2019-9-3,11:03:00,21.32,211.10,8.70
2019-9-3,11:04:00,21.32,201.00,8.70
2019-9-3,11:05:00,21.31,205.50,8.70
2019-9-3,11:06:00,21.31,197.60,8.70
2019-9-3,11:07:00,21.32,206.00,8.70
2019-9-3,11:08:00,21.32,206.60,8.70
2019-9-3,11:09:00,21.32,189.60,8.70
2019-9-3,11:10:00,21.32,202.10,8.70
2019-9-3,11:11:00,21.33,201.50,8.70
2019-9-3,11:12:00,21.33,212.80,8.70
2019-9-3,11:13:00,21.34,196.40,8.70
2019-9-3,11:14:00,21.34,204.30,8.70
2019-9-3,11:15:00,21.33,203.20,8.70
2019-9-3,11:16:00,21.33,205.50,8.70
2019-9-3,11:17:00,21.34,206.00,8.70
2019-9-3,11:18:00,21.34,201.50,8.70
2019-9-3,11:19:00,21.34,200.40,8.70
2019-9-3,11:20:00,21.34,213.40,8.70
2019-9-3,11:21:00,21.34,207.70,8.70
2019-9-3,11:22:00,21.34,203.20,8.70
2019-9-3,11:23:00,21.34,205.50,8.70
2019-9-3,11:24:00,21.34,202.10,8.70
2019-9-3,11:25:00,21.33,199.80,8.70
2019-9-3,11:26:00,21.33,199.80,8.70
2019-9-3,11:27:00,21.33,186.30,8.70
2019-9-3,11:28:00,21.33,199.80,8.70
2019-9-3,11:29:00,21.33,198.70,8.70
2019-9-3,11:30:00,21.33,199.80,8.70
2019-9-3,11:31:00,21.33,204.30,8.70
2019-9-3,11:32:00,21.33,199.80,8.70
2019-9-3,11:33:00,21.33,198.70,8.70
2019-9-3,11:34:00,21.33,198.70,8.70
2019-9-3,11:35:00,21.33,203.80,8.70
2019-9-3,11:36:00,21.33,205.50,8.70
2019-9-3,11:37:00,21.34,198.10,8.70
2019-9-3,11:38:00,21.34,196.40,8.70
2019-9-3,11:39:00,21.33,198.70,8.70
2019-9-3,11:40:00,21.33,185.10,8.70
2019-9-3,11:41:00,21.34,196.40,8.70
2019-9-3,11:42:00,21.34,198.70,8.70
2019-9-3,11:43:00,21.33,203.80,8.70
2019-9-3,11:44:00,21.33,202.10,8.70
2019-9-3,11:45:00,21.33,192.50,8.70
2019-9-3,11:46:00,21.33,199.80,8.70
2019-9-3,11:47:00,21.33,198.70,8.70
2019-9-3,11:48:00,21.33,198.70,8.70
2019-9-3,11:49:00,21.33,197.60,8.70
2019-9-3,11:50:00,21.33,197.60,8.70
2019-9-3,11:51:00,21.33,198.10,8.70
2019-9-3,11:52:00,21.33,199.30,8.70
2019-9-3,11:53:00,21.33,195.30,8.70
2019-9-3,11:54:00,21.33,197.60,8.70
2019-9-3,11:55:00,21.33,196.40,8.70
2019-9-3,11:56:00,21.33,204.30,8.70
2019-9-3,11:57:00,21.33,194.20,8.70
2019-9-3,11:58:00,21.33,202.10,8.70
2019-9-3,11:59:00,21.32,200.90,8.70
2019-9-3,12:00:00,21.32,186.30,8.70
2019-9-3,12:01:00,21.33,194.70,8.70
2019-9-3,12:02:00,21.33,198.70,8.70
2019-9-3,12:03:00,21.33,198.70,8.70
2019-9-3,12:04:00,21.33,194.20,8.70
2019-9-3,12:05:00,21.33,194.20,8.70
2019-9-3,12:06:00,21.33,194.20,8.70
2019-9-3,12:07:00,21.33,186.80,8.70
2019-9-3,12:08:00,21.33,190.80,8.70
2019-9-3,12:09:00,21.33,189.60,8.70
2019-9-3,12:10:00,21.33,191.90,8.70
2019-9-3,12:11:00,21.33,194.20,8.70
2019-9-3,12:12:00,21.33,193.00,8.70
2019-9-3,12:13:00,21.33,186.80,8.70
2019-9-3,12:14:00,21.33,199.80,8.70
2019-9-3,12:15:00,21.33,199.30,8.70
2019-9-3,12:16:00,21.33,201.50,8.70
2019-9-3,12:17:00,21.33,189.10,8.70
2019-9-3,12:18:00,21.33,189.60,8.70
2019-9-3,12:19:00,21.33,193.60,8.70
2019-9-3,12:20:00,21.33,182.90,8.70
2019-9-3,12:21:00,21.32,188.50,8.70
2019-9-3,12:22:00,21.32,194.20,8.70
2019-9-3,12:23:00,21.32,193.00,8.70
2019-9-3,12:24:00,21.32,204.30,8.70
2019-9-3,12:25:00,21.32,193.00,8.70
2019-9-3,12:26:00,21.32,189.60,8.70
2019-9-3,12:27:00,21.32,190.80,8.69
2019-9-3,12:28:00,21.32,191.90,8.69
2019-9-3,12:29:00,21.32,190.80,8.70
2019-9-3,12:30:00,21.32,191.90,8.70
2019-9-3,12:31:00,21.32,197.60,8.70
2019-9-3,12:32:00,21.32,195.30,8.70
2019-9-3,12:33:00,21.32,185.10,8.70
2019-9-3,12:34:00,21.32,187.90,8.70
2019-9-3,12:35:00,21.32,188.50,8.70
2019-9-3,12:36:00,21.32,205.50,8.70
2019-9-3,12:37:00,21.32,195.30,8.70
2019-9-3,12:38:00,21.32,189.60,8.70
2019-9-3,12:39:00,21.32,186.30,8.69
2019-9-3,12:40:00,21.32,197.60,8.69
2019-9-3,12:41:00,21.32,198.70,8.70
2019-9-3,12:42:00,21.32,194.20,8.70
2019-9-3,12:43:00,21.32,194.20,8.69
2019-9-3,12:44:00,21.32,203.20,8.69
2019-9-3,12:45:00,21.32,200.90,8.69
2019-9-3,12:46:00,21.32,202.10,8.69
2019-9-3,12:47:00,21.32,198.70,8.69
2019-9-3,12:48:00,21.32,197.60,8.69
2019-9-3,12:49:00,21.32,199.80,8.69
2019-9-3,12:50:00,21.32,199.80,8.69
2019-9-3,12:51:00,21.33,188.50,8.69
2019-9-3,12:52:00,21.33,203.20,8.69
2019-9-3,12:53:00,21.34,202.60,8.70
2019-9-3,12:54:00,21.34,198.70,8.70
2019-9-3,12:55:00,21.33,191.90,8.69
2019-9-3,12:56:00,21.33,198.70,8.69
2019-9-3,12:57:00,21.32,197.50,8.69
2019-9-3,12:58:00,21.32,202.10,8.69
2019-9-3,12:59:00,21.34,194.20,8.70
2019-9-3,13:00:00,21.34,198.70,8.70
2019-9-3,13:01:00,21.35,197.60,8.70
2019-9-3,13:02:00,21.35,197.60,8.70
2019-9-3,13:03:00,21.36,202.10,8.70
2019-9-3,13:04:00,21.36,200.90,8.70
2019-9-3,13:05:00,21.33,200.90,8.69
2019-9-3,13:06:00,21.33,197.60,8.69
2019-9-3,13:07:00,21.35,202.10,8.69
2019-9-3,13:08:00,21.35,210.00,8.69
2019-9-3,13:09:00,21.36,190.20,8.70
2019-9-3,13:10:00,21.36,191.90,8.70
2019-9-3,13:11:00,21.36,196.40,8.70
2019-9-3,13:12:00,21.36,203.20,8.70
2019-9-3,13:13:00,21.35,185.10,8.70
2019-9-3,13:14:00,21.35,197.50,8.70
2019-9-3,13:15:00,21.34,196.40,8.70
2019-9-3,13:16:00,21.34,199.80,8.70
2019-9-3,13:17:00,21.36,195.30,8.70
2019-9-3,13:18:00,21.36,196.40,8.70
2019-9-3,13:19:00,21.35,203.20,8.70
2019-9-3,13:20:00,21.35,197.50,8.70
2019-9-3,13:21:00,21.35,195.30,8.70
2019-9-3,13:22:00,21.35,199.80,8.70
2019-9-3,13:23:00,21.36,202.10,8.70
2019-9-3,13:24:00,21.36,199.80,8.70
2019-9-3,13:25:00,21.36,208.90,8.70
2019-9-3,13:26:00,21.36,195.30,8.70
2019-9-3,13:27:00,21.36,195.30,8.70
2019-9-3,13:28:00,21.36,202.10,8.70
2019-9-3,13:29:00,21.35,195.30,8.70
2019-9-3,13:30:00,21.35,195.30,8.70
2019-9-3,13:31:00,21.36,190.80,8.70
2019-9-3,13:32:00,21.36,198.10,8.70
2019-9-3,13:33:00,21.37,202.10,8.70
2019-9-3,13:34:00,21.37,206.60,8.70
2019-9-3,13:35:00,21.39,196.40,8.70
2019-9-3,13:36:00,21.39,190.80,8.70
2019-9-3,13:37:00,21.41,204.30,8.70
2019-9-3,13:38:00,21.41,197.50,8.70
2019-9-3,13:39:00,21.41,197.50,8.70
2019-9-3,13:40:00,21.41,193.00,8.70
2019-9-3,13:41:00,21.42,194.20,8.71
2019-9-3,13:42:00,21.42,194.20,8.71
2019-9-3,13:43:00,21.42,193.60,8.71
2019-9-3,13:44:00,21.42,191.90,8.71
2019-9-3,13:45:00,21.42,193.00,8.71
2019-9-3,13:46:00,21.42,185.70,8.71
2019-9-3,13:47:00,21.42,191.90,8.71
2019-9-3,13:48:00,21.42,191.90,8.71
2019-9-3,13:49:00,21.42,197.50,8.71
2019-9-3,13:50:00,21.42,200.40,8.71
2019-9-3,13:51:00,21.41,198.10,8.71
2019-9-3,13:52:00,21.41,188.50,8.71
2019-9-3,13:53:00,21.41,197.50,8.71
2019-9-3,13:54:00,21.41,190.80,8.71
2019-9-3,13:55:00,21.43,191.90,8.71
2019-9-3,13:56:00,21.43,198.70,8.71
2019-9-3,13:57:00,21.43,198.10,8.71
2019-9-3,13:58:00,21.43,181.70,8.71
2019-9-3,13:59:00,21.43,189.60,8.71
2019-9-3,14:00:00,21.43,202.10,8.71
2019-9-3,14:01:00,21.44,190.80,8.71
2019-9-3,14:02:00,21.44,189.60,8.71
2019-9-3,14:03:00,21.45,195.30,8.71
2019-9-3,14:04:00,21.45,180.60,8.71
2019-9-3,14:05:00,21.45,194.20,8.71
2019-9-3,14:06:00,21.45,194.20,8.71
2019-9-3,14:07:00,21.45,190.20,8.71
2019-9-3,14:08:00,21.45,185.10,8.71
2019-9-3,14:09:00,21.45,184.50,8.71
2019-9-3,14:10:00,21.45,186.20,8.71
2019-9-3,14:11:00,21.46,185.10,8.71
2019-9-3,14:12:00,21.46,185.10,8.71
2019-9-3,14:13:00,21.46,183.40,8.71
2019-9-3,14:14:00,21.46,185.10,8.71
2019-9-3,14:15:00,21.48,189.60,8.71
2019-9-3,14:16:00,21.48,187.40,8.71
2019-9-3,14:17:00,21.46,188.50,8.71
2019-9-3,14:18:00,21.46,186.20,8.71
2019-9-3,14:19:00,21.46,185.10,8.71
2019-9-3,14:20:00,21.46,186.20,8.71
2019-9-3,14:21:00,21.47,185.10,8.71
2019-9-3,14:22:00,21.47,186.20,8.71
2019-9-3,14:23:00,21.45,186.20,8.71
2019-9-3,14:24:00,21.45,185.10,8.71
2019-9-3,14:25:00,21.46,184.00,8.71
2019-9-3,14:26:00,21.46,186.20,8.71
2019-9-3,14:27:00,21.47,190.80,8.71
2019-9-3,14:28:00,21.47,190.80,8.71
2019-9-3,14:29:00,21.49,193.00,8.71
2019-9-3,14:30:00,21.49,188.50,8.71
2019-9-3,14:31:00,21.49,187.40,8.71
2019-9-3,14:32:00,21.49,188.50,8.71
2019-9-3,14:33:00,21.48,188.50,8.71
2019-9-3,14:34:00,21.48,186.80,8.71
2019-9-3,14:35:00,21.50,178.30,8.72
2019-9-3,14:36:00,21.50,179.50,8.72
2019-9-3,14:37:00,21.51,193.00,8.72
2019-9-3,14:38:00,21.51,191.90,8.72
2019-9-3,14:39:00,21.51,191.90,8.72
2019-9-3,14:40:00,21.51,184.00,8.72
2019-9-3,14:41:00,21.53,182.90,8.72
2019-9-3,14:42:00,21.53,182.90,8.72
2019-9-3,14:43:00,21.52,182.90,8.72
2019-9-3,14:44:00,21.52,184.00,8.72
2019-9-3,14:45:00,21.52,186.20,8.72
2019-9-3,14:46:00,21.52,181.70,8.72
2019-9-3,14:47:00,21.53,180.60,8.72
2019-9-3,14:48:00,21.53,185.10,8.72
2019-9-3,14:49:00,21.50,180.60,8.72
2019-9-3,14:50:00,21.50,188.50,8.72
2019-9-3,14:51:00,21.49,186.20,8.72
2019-9-3,14:52:00,21.49,187.90,8.72
2019-9-3,14:53:00,21.52,180.00,8.72
2019-9-3,14:54:00,21.52,195.30,8.72
2019-9-3,14:55:00,21.50,182.90,8.71
2019-9-3,14:56:00,21.50,174.90,8.71
2019-9-3,14:57:00,21.50,187.40,8.72
2019-9-3,14:58:00,21.50,177.20,8.72
2019-9-3,14:59:00,21.55,177.80,8.72
2019-9-3,15:00:00,21.55,179.50,8.72
2019-9-3,15:01:00,21.57,180.60,8.72
2019-9-3,15:02:00,21.57,180.60,8.72
2019-9-3,15:03:00,21.56,180.60,8.72
2019-9-3,15:04:00,21.56,176.10,8.72
2019-9-3,15:05:00,21.57,179.50,8.72
2019-9-3,15:06:00,21.57,177.20,8.72
2019-9-3,15:07:00,21.54,190.80,8.72
2019-9-3,15:08:00,21.54,179.50,8.72
2019-9-3,15:09:00,21.56,176.10,8.72
2019-9-3,15:10:00,21.56,181.70,8.72
2019-9-3,15:11:00,21.56,177.20,8.72
2019-9-3,15:12:00,21.56,179.50,8.72
2019-9-3,15:13:00,21.55,177.80,8.72
2019-9-3,15:14:00,21.55,180.60,8.72
2019-9-3,15:15:00,21.54,184.00,8.72
2019-9-3,15:16:00,21.54,174.90,8.72
2019-9-3,15:17:00,21.53,181.70,8.72
2019-9-3,15:18:00,21.53,180.60,8.72
2019-9-3,15:19:00,21.52,178.30,8.72
2019-9-3,15:20:00,21.52,174.90,8.72
2019-9-3,15:21:00,21.52,177.80,8.72
2019-9-3,15:22:00,21.52,182.90,8.72
2019-9-3,15:23:00,21.53,174.40,8.72
2019-9-3,15:24:00,21.53,173.80,8.72
2019-9-3,15:25:00,21.56,162.50,8.72
2019-9-3,15:26:00,21.56,174.90,8.72
2019-9-3,15:27:00,21.56,171.50,8.72
2019-9-3,15:28:00,21.56,180.60,8.72
2019-9-3,15:29:00,21.55,178.30,8.72
2019-9-3,15:30:00,21.55,171.50,8.72
2019-9-3,15:31:00,21.56,174.90,8.72
2019-9-3,15:32:00,21.56,159.10,8.72
2019-9-3,15:33:00,21.59,176.10,8.72
2019-9-3,15:34:00,21.59,179.50,8.72
2019-9-3,15:35:00,21.58,172.70,8.73
2019-9-3,15:36:00,21.58,172.70,8.73
2019-9-3,15:37:00,21.56,180.60,8.72
2019-9-3,15:38:00,21.56,167.00,8.72
2019-9-3,15:39:00,21.57,174.40,8.73
2019-9-3,15:40:00,21.57,172.70,8.73
2019-9-3,15:41:00,21.57,177.20,8.73
2019-9-3,15:42:00,21.57,178.30,8.73
2019-9-3,15:43:00,21.58,178.30,8.73
2019-9-3,15:44:00,21.58,187.40,8.73
2019-9-3,15:45:00,21.56,169.30,8.73
2019-9-3,15:46:00,21.56,169.30,8.73
2019-9-3,15:47:00,21.57,171.50,8.73
2019-9-3,15:48:00,21.57,171.50,8.73
2019-9-3,15:49:00,21.56,166.50,8.73
2019-9-3,15:50:00,21.56,165.90,8.73
2019-9-3,15:51:00,21.55,166.50,8.72
2019-9-3,15:52:00,21.55,174.90,8.72
2019-9-3,15:53:00,21.57,174.90,8.73
2019-9-3,15:54:00,21.57,168.20,8.73
2019-9-3,15:55:00,21.56,167.60,8.73
2019-9-3,15:56:00,21.56,180.60,8.73
2019-9-3,15:57:00,21.56,171.00,8.73
2019-9-3,15:58:00,21.56,167.00,8.73
2019-9-3,15:59:00,21.55,176.10,8.72
2019-9-3,16:00:00,21.55,177.20,8.72
2019-9-3,16:01:00,21.57,172.70,8.73
2019-9-3,16:02:00,21.57,172.70,8.73
2019-9-3,16:03:00,21.57,174.40,8.73
2019-9-3,16:04:00,21.57,174.90,8.73
2019-9-3,16:05:00,21.55,196.40,8.72
2019-9-3,16:06:00,21.55,170.40,8.72
2019-9-3,16:07:00,21.55,164.80,8.72
2019-9-3,16:08:00,21.55,167.00,8.72
2019-9-3,16:09:00,21.57,203.20,8.73
2019-9-3,16:10:00,21.57,173.20,8.73
2019-9-3,16:11:00,21.57,169.30,8.73
2019-9-3,16:12:00,21.57,169.30,8.73
2019-9-3,16:13:00,21.57,168.20,8.73
2019-9-3,16:14:00,21.57,168.20,8.73
2019-9-3,16:15:00,21.57,172.70,8.73
2019-9-3,16:16:00,21.57,174.90,8.73
2019-9-3,16:17:00,21.58,173.20,8.73
2019-9-3,16:18:00,21.58,186.20,8.73
2019-9-3,16:19:00,21.58,179.50,8.73
2019-9-3,16:20:00,21.58,174.90,8.73
2019-9-3,16:21:00,21.59,176.10,8.73
2019-9-3,16:22:00,21.59,163.60,8.73
2019-9-3,16:23:00,21.57,170.40,8.73
2019-9-3,16:24:00,21.57,170.40,8.73
2019-9-3,16:25:00,21.56,171.50,8.73
2019-9-3,16:26:00,21.56,171.50,8.73
2019-9-3,16:27:00,21.57,170.40,8.73
2019-9-3,16:28:00,21.57,162.50,8.73
2019-9-3,16:29:00,21.56,172.70,8.73
2019-9-3,16:30:00,21.56,173.80,8.73
2019-9-3,16:31:00,21.56,172.70,8.73
2019-9-3,16:32:00,21.56,174.90,8.73
2019-9-3,16:33:00,21.56,169.30,8.73
2019-9-3,16:34:00,21.56,168.20,8.73
2019-9-3,16:35:00,21.56,176.60,8.73
2019-9-3,16:36:00,21.56,172.10,8.73
2019-9-3,16:37:00,21.56,163.60,8.73
2019-9-3,16:38:00,21.56,163.60,8.73
2019-9-3,16:39:00,21.55,162.50,8.73
2019-9-3,16:40:00,21.55,178.30,8.73
2019-9-3,16:41:00,21.56,174.90,8.72
2019-9-3,16:42:00,21.56,161.40,8.72
2019-9-3,16:43:00,21.56,170.40,8.72
2019-9-3,16:44:00,21.56,170.40,8.72
2019-9-3,16:45:00,21.56,168.70,8.73
2019-9-3,16:46:00,21.56,170.40,8.73
2019-9-3,16:47:00,21.56,174.40,8.73
2019-9-3,16:48:00,21.56,174.90,8.73
2019-9-3,16:49:00,21.58,167.00,8.73
2019-9-3,16:50:00,21.58,169.30,8.73
2019-9-3,16:51:00,21.58,168.20,8.73
2019-9-3,16:52:00,21.58,168.20,8.73
2019-9-3,16:53:00,21.56,171.50,8.73
2019-9-3,16:54:00,21.56,174.90,8.73
2019-9-3,16:55:00,21.57,164.80,8.73
2019-9-3,16:56:00,21.57,167.00,8.73
2019-9-3,16:57:00,21.56,168.20,8.73
2019-9-3,16:58:00,21.56,171.50,8.73
2019-9-3,16:59:00,21.58,170.40,8.73
2019-9-3,17:00:00,21.58,169.30,8.73
2019-9-3,17:01:00,21.57,163.60,8.73
2019-9-3,17:02:00,21.57,174.90,8.73
2019-9-3,17:03:00,21.58,167.00,8.73
2019-9-3,17:04:00,21.58,163.60,8.73
2019-9-3,17:05:00,21.59,177.20,8.73
2019-9-3,17:06:00,21.59,164.80,8.73
2019-9-3,17:07:00,21.59,163.60,8.73
2019-9-3,17:08:00,21.59,162.50,8.73
2019-9-3,17:09:00,21.59,152.30,8.73
2019-9-3,17:10:00,21.59,163.60,8.73
2019-9-3,17:11:00,21.59,168.20,8.73
2019-9-3,17:12:00,21.59,162.50,8.73
2019-9-3,17:13:00,21.59,161.90,8.73
2019-9-3,17:14:00,21.59,165.90,8.73
2019-9-3,17:15:00,21.60,166.50,8.74
2019-9-3,17:16:00,21.60,171.50,8.74
2019-9-3,17:17:00,21.67,162.50,8.75
2019-9-3,17:18:00,21.67,161.90,8.75
2019-9-3,17:19:00,21.75,162.50,8.76
2019-9-3,17:20:00,21.75,161.40,8.76
2019-9-3,17:21:00,21.84,160.80,8.80
2019-9-3,17:22:00,21.84,154.60,8.80
2019-9-3,17:23:00,21.84,163.10,8.80
2019-9-3,17:24:00,21.84,161.40,8.80
2019-9-3,17:25:00,21.86,153.50,8.80
2019-9-3,17:26:00,21.86,155.70,8.80
2019-9-3,17:27:00,21.85,154.60,8.80
2019-9-3,17:28:00,21.85,146.70,8.80
2019-9-3,17:29:00,21.83,144.40,8.79
2019-9-3,17:30:00,21.83,141.00,8.79
2019-9-3,17:31:00,21.86,138.80,8.80
2019-9-3,17:32:00,21.86,138.80,8.80
2019-9-3,17:33:00,21.85,137.60,8.80
2019-9-3,17:34:00,21.85,137.60,8.80
2019-9-3,17:35:00,21.85,127.50,8.80
2019-9-3,17:36:00,21.85,128.60,8.80
2019-9-3,17:37:00,21.84,135.40,8.79
2019-9-3,17:38:00,21.84,135.40,8.79
2019-9-3,17:39:00,21.81,130.90,8.79
2019-9-3,17:40:00,21.81,130.90,8.79
2019-9-3,17:41:00,21.83,127.50,8.79
2019-9-3,17:42:00,21.83,129.70,8.79
2019-9-3,17:43:00,21.81,128.60,8.79
2019-9-3,17:44:00,21.81,130.90,8.79
2019-9-3,17:45:00,21.83,132.00,8.80
2019-9-3,17:46:00,21.83,125.20,8.80
2019-9-3,17:47:00,21.82,124.60,8.79
2019-9-3,17:48:00,21.82,122.90,8.79
2019-9-3,17:49:00,21.83,127.50,8.80
2019-9-3,17:50:00,21.83,122.40,8.80
2019-9-3,17:51:00,21.83,130.90,8.79
2019-9-3,17:52:00,21.83,117.30,8.79
2019-9-3,17:53:00,21.85,126.30,8.80
2019-9-3,17:54:00,21.85,127.50,8.80
2019-9-3,17:55:00,21.84,128.60,8.80
2019-9-3,17:56:00,21.84,135.40,8.80
2019-9-3,17:57:00,21.89,115.60,8.81
2019-9-3,17:58:00,21.89,120.70,8.81
2019-9-3,17:59:00,21.93,114.50,8.82
2019-9-3,18:00:00,21.93,128.60,8.82
2019-9-3,18:01:00,22.02,127.50,8.84
2019-9-3,18:02:00,22.02,117.30,8.84
2019-9-3,18:03:00,22.02,116.20,8.84
2019-9-3,18:04:00,22.02,115.00,8.84
2019-9-3,18:05:00,22.03,119.60,8.84
2019-9-3,18:06:00,22.03,116.20,8.84
2019-9-3,18:07:00,22.04,108.80,8.84
2019-9-3,18:08:00,22.04,109.40,8.84
2019-9-3,18:09:00,22.05,99.80,8.84
2019-9-3,18:10:00,22.05,104.90,8.84
2019-9-3,18:11:00,22.04,110.50,8.84
2019-9-3,18:12:00,22.04,112.80,8.84
2019-9-3,18:13:00,22.03,114.50,8.84
2019-9-3,18:14:00,22.03,99.20,8.84
2019-9-3,18:15:00,22.06,106.60,8.84
2019-9-3,18:16:00,22.06,107.10,8.84
2019-9-3,18:17:00,22.06,107.10,8.84
2019-9-3,18:18:00,22.06,107.10,8.84
2019-9-3,18:19:00,22.10,103.70,8.85
2019-9-3,18:20:00,22.10,99.20,8.85
2019-9-3,18:21:00,22.12,99.20,8.86
2019-9-3,18:22:00,22.12,98.60,8.86
2019-9-3,18:23:00,22.11,98.60,8.85
2019-9-3,18:24:00,22.11,103.70,8.85
2019-9-3,18:25:00,22.11,94.10,8.85
2019-9-3,18:26:00,22.11,93.60,8.85
2019-9-3,18:27:00,22.12,93.00,8.86
2019-9-3,18:28:00,22.12,93.60,8.86
2019-9-3,18:29:00,22.10,93.60,8.85
2019-9-3,18:30:00,22.10,92.40,8.85
2019-9-3,18:31:00,22.11,91.30,8.85
2019-9-3,18:32:00,22.11,92.40,8.85
2019-9-3,18:33:00,22.10,74.90,8.85
2019-9-3,18:34:00,22.10,92.40,8.85
2019-9-3,18:35:00,22.11,92.40,8.85
2019-9-3,18:36:00,22.11,91.30,8.85
2019-9-3,18:37:00,22.14,101.50,8.86
2019-9-3,18:38:00,22.14,92.40,8.86
2019-9-3,18:39:00,22.14,90.70,8.86
2019-9-3,18:40:00,22.14,90.20,8.86
2019-9-3,18:41:00,22.15,82.80,8.86
2019-9-3,18:42:00,22.15,85.60,8.86
2019-9-3,18:43:00,22.12,72.10,8.85
2019-9-3,18:44:00,22.12,85.60,8.85
2019-9-3,18:45:00,22.16,84.50,8.86
2019-9-3,18:46:00,22.16,85.10,8.86
2019-9-3,18:47:00,22.16,84.50,8.86
2019-9-3,18:48:00,22.16,85.60,8.86
2019-9-3,18:49:00,22.18,77.20,8.86
2019-9-3,18:50:00,22.18,82.20,8.86
2019-9-3,18:51:00,22.20,78.90,8.87
2019-9-3,18:52:00,22.20,81.10,8.87
2019-9-3,18:53:00,22.20,81.10,8.87
2019-9-3,18:54:00,22.20,85.60,8.87
2019-9-3,18:55:00,22.21,76.60,8.87
2019-9-3,18:56:00,22.21,82.80,8.87
2019-9-3,18:57:00,22.22,74.30,8.87
2019-9-3,18:58:00,22.22,73.20,8.87
2019-9-3,18:59:00,22.21,71.50,8.87
